participant_id,trial_id,language,session_type,sentence_type,trial_length_ms,total_fixation_duration,mean_fixation_duration,fixation_count,mean_fixation_x,mean_fixation_y
edf42,10,,free_viewing,,5692,4278,285.2,15,950.22,683.6466666666666
edf42,11,,free_viewing,,6083,4293,429.3,10,829.65,504.9000000000001
edf42,12,,free_viewing,,6021,4375,397.72727272727275,11,785.5090909090909,517.7909090909092
edf42,13,,free_viewing,,5644,4342,334.0,13,958.4769230769232,583.323076923077
edf42,14,,free_viewing,,6128,4284,306.0,14,979.3071428571428,470.04285714285714
edf42,15,,free_viewing,,5951,4341,361.75,12,807.9,596.6583333333334
edf42,16,,free_viewing,,6129,4317,359.75,12,941.4250000000002,417.56666666666666
edf42,17,,free_viewing,,5788,4200,280.0,15,885.4466666666667,613.0066666666667
edf42,18,,free_viewing,,5985,4235,470.55555555555554,9,889.2111111111112,457.94444444444446
edf42,19,English,sentence_audio,passive_dropped_agent,10810,4478,407.09090909090907,11,944.8090909090909,486.94545454545454
edf42,2,,free_viewing,,5788,4328,332.9230769230769,13,951.7692307692306,460.5076923076922
edf42,20,English,sentence_audio,passive_dropped_agent,10990,4322,360.1666666666667,12,935.7416666666667,488.10833333333335
edf42,21,English,sentence_audio,passive_dropped_agent,10241,4331,481.22222222222223,9,974.0333333333333,525.5
edf42,22,Punjabi,sentence_audio,active,11079,4533,566.625,8,872.9125,567.4999999999999
edf42,23,Punjabi,sentence_audio,active,10707,4455,445.5,10,992.8100000000001,500.11
edf42,24,Punjabi,sentence_audio,active,10515,4333,481.44444444444446,9,887.9999999999999,372.48888888888894
edf42,25,Punjabi,sentence_audio,passive,11117,4413,367.75,12,808.25,479.3916666666667
edf42,26,Punjabi,sentence_audio,passive,10546,4294,429.4,10,975.82,431.0
edf42,27,Punjabi,sentence_audio,passive,10825,4399,439.9,10,838.54,465.85999999999996
edf42,28,Punjabi,sentence_audio,passive_dropped_agent,10315,4459,445.9,10,971.2300000000001,426.14
edf42,29,Punjabi,sentence_audio,passive_dropped_agent,10658,4700,2350.0,2,774.1,454.6
edf42,3,,free_viewing,,6035,4605,767.5,6,905.4499999999999,506.8500000000001
edf42,30,Punjabi,sentence_audio,passive_dropped_agent,10588,4408,400.72727272727275,11,1125.1272727272726,550.0909090909091
edf42,31,English,sentence_audio,active,10728,4548,505.3333333333333,9,914.8666666666666,654.0888888888888
edf42,32,English,sentence_audio,active,10692,4550,758.3333333333334,6,936.3499999999999,516.0833333333334
edf42,33,English,sentence_audio,active,11030,4458,743.0,6,918.2499999999999,461.09999999999997
edf42,34,English,sentence_audio,passive,10738,4470,406.3636363636364,11,907.6727272727272,655.0272727272727
edf42,35,English,sentence_audio,passive,10238,4418,490.8888888888889,9,1006.4111111111112,579.0999999999999
edf42,36,English,sentence_audio,passive,10778,4438,369.8333333333333,12,861.9166666666665,511.6833333333334
edf42,4,,free_viewing,,5662,4446,444.6,10,910.29,385.61
edf42,5,,free_viewing,,5886,4524,646.2857142857143,7,931.0000000000001,565.7714285714285
edf42,6,,free_viewing,,6091,4228,325.2307692307692,13,899.9692307692308,563.5230769230768
edf42,7,,free_viewing,,5948,4362,436.2,10,932.8999999999999,617.77
edf42,8,,free_viewing,,5785,4351,362.5833333333333,12,813.2083333333334,560.3166666666666
edf42,9,,free_viewing,,5815,4387,337.46153846153845,13,1028.9461538461537,471.0076923076923
edf43,1,,free_viewing,,5907,4333,309.5,14,934.7000000000002,500.7785714285714
edf43,10,,free_viewing,,5966,4482,560.25,8,875.6750000000001,645.8375
edf43,11,,free_viewing,,6057,3970,283.57142857142856,14,1052.1785714285713,499.0499999999999
edf43,12,,free_viewing,,5646,3994,210.21052631578948,19,1024.4473684210525,518.8421052631579
edf43,13,,free_viewing,,5824,4460,405.45454545454544,11,988.1,409.50909090909096
edf43,14,,free_viewing,,5903,4221,248.2941176470588,17,887.6117647058825,493.1
edf43,15,,free_viewing,,6089,4195,246.76470588235293,17,878.3941176470589,488.75882352941176
edf43,16,,free_viewing,,5904,4136,295.42857142857144,14,966.9285714285716,723.4357142857142
edf43,17,,free_viewing,,5962,3940,246.25,16,890.3124999999999,605.2125
edf43,18,,free_viewing,,5738,4246,386.0,11,856.2545454545456,650.0363636363637
edf43,19,Punjabi,sentence_audio,active,10289,4295,252.64705882352942,17,863.0823529411764,523.2235294117647
edf43,2,,free_viewing,,6041,4207,300.5,14,963.7285714285715,561.4714285714286
edf43,20,Punjabi,sentence_audio,active,11156,4142,295.85714285714283,14,919.9999999999999,493.55
edf43,21,Punjabi,sentence_audio,active,10209,4197,381.54545454545456,11,933.0636363636364,517.6999999999999
edf43,22,Punjabi,sentence_audio,passive,10710,4438,369.8333333333333,12,882.4250000000001,705.1666666666666
edf43,23,Punjabi,sentence_audio,passive,10331,4491,374.25,12,827.9583333333334,599.35
edf43,24,Punjabi,sentence_audio,passive,11114,4144,414.4,10,875.8100000000001,546.4999999999999
edf43,25,Punjabi,sentence_audio,passive_dropped_agent,10239,4683,1561.0,3,765.3000000000001,714.0666666666666
edf43,26,Punjabi,sentence_audio,passive_dropped_agent,10290,4172,219.57894736842104,19,1069.0210526315789,520.2105263157895
edf43,27,Punjabi,sentence_audio,passive_dropped_agent,10248,4418,1472.6666666666667,3,878.7666666666668,485.8333333333333
edf43,28,English,sentence_audio,active,10758,4390,487.77777777777777,9,1000.3222222222224,494.6555555555555
edf43,29,English,sentence_audio,active,10258,4434,295.6,15,895.2466666666667,598.64
edf43,3,,free_viewing,,5983,4217,263.5625,16,939.31875,728.0125
edf43,30,English,sentence_audio,active,10349,4265,284.3333333333333,15,1104.533333333333,457.4266666666667
edf43,31,English,sentence_audio,passive,10684,4268,1067.0,4,860.625,776.8
edf43,32,English,sentence_audio,passive,11001,4231,325.46153846153845,13,919.9692307692308,694.5615384615384
edf43,33,English,sentence_audio,passive,10894,4774,4774.0,1,933.6,614.4
edf43,34,English,sentence_audio,passive_dropped_agent,10717,1773,443.25,4,940.1,637.7
edf43,35,English,sentence_audio,passive_dropped_agent,10815,4413,315.2142857142857,14,1001.1857142857142,531.1999999999999
edf43,36,English,sentence_audio,passive_dropped_agent,11130,4344,310.2857142857143,14,847.0785714285715,507.0214285714286
edf43,4,,free_viewing,,5737,4061,253.8125,16,885.3374999999999,609.00625
edf43,5,,free_viewing,,5941,4403,366.9166666666667,12,962.8916666666665,513.1166666666667
edf43,6,,free_viewing,,5830,4234,352.8333333333333,12,936.0500000000001,555.0916666666666
edf43,7,,free_viewing,,6041,4425,442.5,10,823.5899999999999,529.5699999999999
edf43,8,,free_viewing,,6045,4215,247.94117647058823,17,1026.1117647058825,700.4823529411763
edf43,9,,free_viewing,,5676,4218,234.33333333333334,18,853.7888888888889,556.9499999999999
edf44,1,,free_viewing,,5695,4173,278.2,15,982.7933333333334,556.2933333333333
edf44,10,,free_viewing,,5798,4324,270.25,16,899.1750000000001,522.1375
edf44,11,,free_viewing,,6112,4106,186.63636363636363,22,930.7045454545455,543.6181818181817
edf44,12,,free_viewing,,6103,4273,267.0625,16,944.3625,560.1937499999999
edf44,13,,free_viewing,,5887,4161,208.05,20,912.9800000000001,572.03
edf44,14,,free_viewing,,6064,4182,232.33333333333334,18,830.7055555555555,697.55
edf44,15,,free_viewing,,5945,4281,225.31578947368422,19,937.2105263157895,571.2263157894737
edf44,16,,free_viewing,,6054,3974,172.7826086956522,23,958.2695652173912,587.2347826086956
edf44,17,,free_viewing,,5962,4148,207.4,20,907.6550000000001,513.7250000000001
edf44,18,,free_viewing,,5783,4175,278.3333333333333,15,970.4533333333331,553.4600000000002
edf44,19,Punjabi,sentence_audio,passive,11080,4234,235.22222222222223,18,859.638888888889,528.5333333333333
edf44,2,,free_viewing,,5838,4390,399.09090909090907,11,831.8727272727273,506.4545454545454
edf44,20,Punjabi,sentence_audio,passive,10801,4425,368.75,12,849.5083333333332,474.8166666666666
edf44,21,Punjabi,sentence_audio,passive,10560,4444,493.77777777777777,9,925.3888888888889,546.611111111111
edf44,22,Punjabi,sentence_audio,passive_dropped_agent,11035,4329,254.64705882352942,17,938.3411764705882,706.7470588235294
edf44,23,Punjabi,sentence_audio,passive_dropped_agent,10662,4114,187.0,22,963.3909090909091,785.4636363636363
edf44,24,Punjabi,sentence_audio,passive_dropped_agent,11089,4423,276.4375,16,944.5875000000001,499.55
edf44,25,English,sentence_audio,active,10997,3997,181.6818181818182,22,869.168181818182,599.4090909090911
edf44,26,English,sentence_audio,active,10422,4060,203.0,20,1013.6000000000001,580.7
edf44,27,English,sentence_audio,active,10620,4230,264.375,16,782.9812499999999,471.8375
edf44,28,English,sentence_audio,passive,10808,4054,337.8333333333333,12,917.2916666666665,456.0166666666667
edf44,29,English,sentence_audio,passive,10368,3934,218.55555555555554,18,890.2222222222223,647.1555555555555
edf44,3,,free_viewing,,5704,4188,380.72727272727275,11,927.8181818181819,457.9363636363636
edf44,30,English,sentence_audio,passive,11149,4485,407.72727272727275,11,960.4090909090909,485.2181818181818
edf44,31,English,sentence_audio,passive_dropped_agent,10419,4349,395.3636363636364,11,940.7818181818183,735.9727272727273
edf44,32,English,sentence_audio,passive_dropped_agent,10910,4350,255.88235294117646,17,929.1764705882352,615.6941176470588
edf44,33,English,sentence_audio,passive_dropped_agent,10532,4402,440.2,10,904.7099999999998,554.08
edf44,34,Punjabi,sentence_audio,active,10923,4490,449.0,10,944.5799999999999,547.28
edf44,35,Punjabi,sentence_audio,active,10689,4313,431.3,10,927.9,503.34
edf44,36,Punjabi,sentence_audio,active,10738,4134,217.57894736842104,19,871.0105263157895,495.63157894736844
edf44,4,,free_viewing,,5762,4296,358.0,12,953.6833333333333,761.9749999999999
edf44,5,,free_viewing,,5667,4251,265.6875,16,977.3624999999998,489.56249999999994
edf44,6,,free_viewing,,5641,4429,402.6363636363636,11,928.1272727272727,569.1818181818181
edf44,7,,free_viewing,,6055,4384,548.0,8,963.25,546.875
edf44,8,,free_viewing,,6088,4452,342.46153846153845,13,906.2153846153847,674.0461538461537
edf44,9,,free_viewing,,5901,4091,215.31578947368422,19,875.9736842105264,576.4947368421052
edf45,1,,free_viewing,,6047,4178,261.125,16,993.3812500000001,453.70624999999995
edf45,10,,free_viewing,,6040,4344,310.2857142857143,14,1004.7214285714284,513.6714285714285
edf45,11,,free_viewing,,5810,4254,303.85714285714283,14,980.8000000000001,555.2071428571428
edf45,12,,free_viewing,,5773,4181,220.05263157894737,19,976.5421052631581,617.1315789473684
edf45,13,,free_viewing,,5726,4086,240.35294117647058,17,914.7529411764706,518.8941176470589
edf45,14,,free_viewing,,5683,4145,207.25,20,930.8699999999999,551.9649999999999
edf45,15,,free_viewing,,5870,4266,250.94117647058823,17,1075.5,528.3823529411765
edf45,16,,free_viewing,,5762,4074,271.6,15,1009.4066666666666,598.9399999999999
edf45,17,,free_viewing,,5977,4203,280.2,15,962.74,672.9733333333334
edf45,18,,free_viewing,,6048,4036,212.42105263157896,19,1004.4736842105261,530.9578947368421
edf45,19,Punjabi,sentence_audio,passive_dropped_agent,10237,4211,350.9166666666667,12,895.9249999999998,509.4416666666666
edf45,2,,free_viewing,,6099,4387,438.7,10,1113.75,590.89
edf45,20,Punjabi,sentence_audio,passive_dropped_agent,11028,4048,224.88888888888889,18,923.8777777777777,507.23888888888894
edf45,21,Punjabi,sentence_audio,passive_dropped_agent,10330,4478,639.7142857142857,7,939.2571428571429,595.0142857142857
edf45,22,English,sentence_audio,active,10192,4326,360.5,12,929.2833333333334,664.925
edf45,23,English,sentence_audio,active,11038,4276,267.25,16,1030.05,625.1249999999999
edf45,24,English,sentence_audio,active,10913,3863,227.23529411764707,17,960.0,452.1705882352941
edf45,25,English,sentence_audio,passive,10861,4382,313.0,14,853.342857142857,635.5642857142858
edf45,26,English,sentence_audio,passive,10284,4038,269.2,15,992.44,470.8066666666667
edf45,27,English,sentence_audio,passive,11052,4412,401.09090909090907,11,926.3636363636364,514.8454545454545
edf45,28,English,sentence_audio,passive_dropped_agent,10723,4115,274.3333333333333,15,992.5333333333333,445.44
edf45,29,English,sentence_audio,passive_dropped_agent,10783,4150,319.2307692307692,13,839.2538461538462,541.8307692307691
edf45,3,,free_viewing,,5819,4311,331.61538461538464,13,1005.2538461538462,609.223076923077
edf45,30,English,sentence_audio,passive_dropped_agent,10178,4180,298.57142857142856,14,1105.357142857143,491.60714285714295
edf45,31,Punjabi,sentence_audio,active,10311,4537,453.7,10,951.25,686.96
edf45,32,Punjabi,sentence_audio,active,10438,4186,279.06666666666666,15,983.9,678.4133333333333
edf45,33,Punjabi,sentence_audio,active,10968,4300,358.3333333333333,12,924.4666666666666,524.9833333333333
edf45,34,Punjabi,sentence_audio,passive,11112,4042,269.46666666666664,15,962.9666666666666,585.8133333333334
edf45,35,Punjabi,sentence_audio,passive,10236,4258,354.8333333333333,12,1031.2916666666667,616.85
edf45,36,Punjabi,sentence_audio,passive,10834,4240,201.9047619047619,21,930.9809523809523,556.7952380952382
edf45,4,,free_viewing,,6066,4260,355.0,12,1011.2583333333333,700.125
edf45,5,,free_viewing,,5753,4184,278.93333333333334,15,925.5,571.3733333333333
edf45,6,,free_viewing,,5848,3950,197.5,20,909.525,609.3500000000001
edf45,7,,free_viewing,,5937,4193,279.53333333333336,15,1003.1733333333333,532.0733333333333
edf45,8,,free_viewing,,6032,4216,263.5,16,954.4437499999999,710.8374999999999
edf45,9,,free_viewing,,5914,4390,399.09090909090907,11,948.8999999999997,542.1999999999999
edf46,1,,free_viewing,,6133,3518,234.53333333333333,15,914.74,469.1066666666666
edf46,10,,free_viewing,,6050,3978,209.3684210526316,19,976.0210526315789,677.3315789473685
edf46,11,,free_viewing,,6063,4095,255.9375,16,1016.9187499999998,555.9875000000001
edf46,12,,free_viewing,,6025,4317,269.8125,16,979.2625000000002,476.29374999999993
edf46,13,,free_viewing,,5944,4088,272.53333333333336,15,1040.5933333333335,487.5666666666667
edf46,14,,free_viewing,,5978,4148,230.44444444444446,18,908.9388888888888,543.2388888888888
edf46,15,,free_viewing,,5746,4196,233.11111111111111,18,964.4777777777779,719.7666666666665
edf46,16,,free_viewing,,5913,4375,243.05555555555554,18,911.1000000000001,372.22777777777776
edf46,17,,free_viewing,,5834,4542,504.6666666666667,9,936.7888888888888,784.6333333333333
edf46,18,,free_viewing,,5860,4298,268.625,16,862.0125,557.2687500000001
edf46,19,English,sentence_audio,active,10620,3856,192.8,20,875.4400000000002,549.805
edf46,2,,free_viewing,,5980,3786,189.3,20,969.9100000000001,526.6600000000001
edf46,20,English,sentence_audio,active,10970,4180,298.57142857142856,14,923.2642857142857,543.7928571428571
edf46,21,English,sentence_audio,active,10622,4110,274.0,15,962.3666666666667,517.82
edf46,22,English,sentence_audio,passive,11090,4174,245.52941176470588,17,923.5235294117647,650.8235294117649
edf46,23,English,sentence_audio,passive,10972,3928,280.57142857142856,14,1023.2785714285712,739.9928571428571
edf46,24,English,sentence_audio,passive,10251,3578,238.53333333333333,15,828.7066666666666,483.52000000000004
edf46,25,English,sentence_audio,passive_dropped_agent,10305,3760,221.1764705882353,17,859.1058823529412,557.2117647058824
edf46,26,English,sentence_audio,passive_dropped_agent,10970,3956,247.25,16,1087.6062499999998,480.00625
edf46,27,English,sentence_audio,passive_dropped_agent,11062,3948,246.75,16,800.2812499999999,515.8625000000001
edf46,28,Punjabi,sentence_audio,active,11049,3692,230.75,16,1053.45625,416.70625
edf46,29,Punjabi,sentence_audio,active,10888,3982,234.23529411764707,17,880.3882352941175,489.60588235294114
edf46,3,,free_viewing,,5789,4059,253.6875,16,891.2437499999999,587.3249999999999
edf46,30,Punjabi,sentence_audio,active,10934,4126,257.875,16,1040.95625,468.0375000000001
edf46,31,Punjabi,sentence_audio,passive,10538,4046,252.875,16,931.5125,669.5875
edf46,32,Punjabi,sentence_audio,passive,10892,4260,304.2857142857143,14,982.892857142857,588.6
edf46,33,Punjabi,sentence_audio,passive,11039,4085,291.7857142857143,14,954.1857142857143,566.1857142857143
edf46,34,Punjabi,sentence_audio,passive_dropped_agent,10518,3704,231.5,16,966.6999999999999,559.05
edf46,35,Punjabi,sentence_audio,passive_dropped_agent,10403,3704,284.9230769230769,13,993.6692307692308,477.3384615384615
edf46,36,Punjabi,sentence_audio,passive_dropped_agent,10938,4098,256.125,16,962.9312500000001,457.86875000000003
edf46,4,,free_viewing,,5784,3948,232.23529411764707,17,962.6823529411764,425.0
edf46,5,,free_viewing,,5927,3195,187.94117647058823,17,1015.7411764705884,463.07058823529417
edf46,6,,free_viewing,,5890,3548,221.75,16,849.10625,454.03125
edf46,7,,free_viewing,,5957,4207,247.47058823529412,17,965.8176470588236,436.4823529411765
edf46,8,,free_viewing,,5750,4056,289.7142857142857,14,852.8642857142859,514.5714285714286
edf46,9,,free_viewing,,5949,3775,251.66666666666666,15,959.7933333333332,509.52000000000004
edf47,1,,free_viewing,,6099,4294,390.3636363636364,11,941.2181818181817,454.19090909090914
edf47,10,,free_viewing,,6008,4380,486.6666666666667,9,916.0,470.28888888888895
edf47,11,,free_viewing,,6019,4475,559.375,8,873.6999999999999,529.6
edf47,12,,free_viewing,,6016,4396,366.3333333333333,12,867.7333333333332,579.6083333333332
edf47,13,,free_viewing,,5749,4451,1112.75,4,1111.4750000000001,353.04999999999995
edf47,14,,free_viewing,,5751,4309,331.46153846153845,13,996.2153846153847,652.153846153846
edf47,15,,free_viewing,,6098,4420,631.4285714285714,7,823.3714285714285,410.37142857142857
edf47,16,,free_viewing,,6107,4465,558.125,8,933.4250000000001,426.71250000000003
edf47,17,,free_viewing,,5856,4412,441.2,10,936.4399999999999,484.14
edf47,18,,free_viewing,,6014,4286,476.22222222222223,9,1115.3000000000002,357.4888888888888
edf47,19,English,sentence_audio,passive,10602,4262,355.1666666666667,12,936.725,374.97499999999997
edf47,2,,free_viewing,,6115,4275,328.84615384615387,13,1002.9923076923078,385.7307692307692
edf47,20,English,sentence_audio,passive,10182,4342,542.75,8,953.825,356.79999999999995
edf47,21,English,sentence_audio,passive,10342,4332,481.3333333333333,9,992.6333333333332,408.62222222222226
edf47,22,English,sentence_audio,passive_dropped_agent,10720,4484,498.22222222222223,9,962.6555555555557,633.4444444444445
edf47,23,English,sentence_audio,passive_dropped_agent,10617,4143,460.3333333333333,9,1050.3000000000002,380.3111111111112
edf47,24,English,sentence_audio,passive_dropped_agent,11025,4343,334.0769230769231,13,1008.7769230769231,250.95384615384611
edf47,25,Punjabi,sentence_audio,active,10865,4427,442.7,10,831.4799999999999,593.39
edf47,26,Punjabi,sentence_audio,active,10371,4514,644.8571428571429,7,1119.0285714285715,278.5857142857143
edf47,27,Punjabi,sentence_audio,active,10308,4276,610.8571428571429,7,1006.257142857143,458.80000000000007
edf47,28,Punjabi,sentence_audio,passive,10849,4459,445.9,10,1195.0,434.71999999999997
edf47,29,Punjabi,sentence_audio,passive,10494,4308,391.6363636363636,11,942.0727272727273,411.3181818181818
edf47,3,,free_viewing,,6115,4171,379.1818181818182,11,977.1909090909091,369.49999999999994
edf47,30,Punjabi,sentence_audio,passive,10327,4319,359.9166666666667,12,1141.8583333333333,288.2666666666667
edf47,31,Punjabi,sentence_audio,passive_dropped_agent,10651,4235,470.55555555555554,9,1040.4888888888888,584.1999999999999
edf47,32,Punjabi,sentence_audio,passive_dropped_agent,10765,4551,379.25,12,1052.25,566.0666666666666
edf47,33,Punjabi,sentence_audio,passive_dropped_agent,10447,4271,533.875,8,955.25,349.93750000000006
edf47,34,English,sentence_audio,active,10571,4449,556.125,8,1010.275,370.35
edf47,35,English,sentence_audio,active,10918,4592,765.3333333333334,6,1007.1166666666667,348.4166666666667
edf47,36,English,sentence_audio,active,11131,4287,428.7,10,943.9,349.15999999999997
edf47,4,,free_viewing,,5719,4199,349.9166666666667,12,1009.2750000000001,507.28333333333336
edf47,5,,free_viewing,,5816,4282,389.27272727272725,11,924.6727272727271,268.47272727272724
edf47,6,,free_viewing,,6045,4317,479.6666666666667,9,948.8222222222222,486.8555555555556
edf47,7,,free_viewing,,5739,4217,351.4166666666667,12,979.0083333333333,681.85
edf47,8,,free_viewing,,6050,4568,351.38461538461536,13,990.7615384615383,397.4307692307692
edf47,9,,free_viewing,,6067,4371,624.4285714285714,7,951.9,408.9428571428571
edf48,1,,free_viewing,,6122,3758,417.55555555555554,9,915.7333333333333,510.6555555555555
edf48,10,,free_viewing,,5762,3484,248.85714285714286,14,792.2357142857144,615.3357142857142
edf48,11,,free_viewing,,6032,3648,260.57142857142856,14,851.1642857142857,415.0214285714286
edf48,12,,free_viewing,,5874,3674,244.93333333333334,15,865.1733333333333,454.3066666666667
edf48,13,,free_viewing,,5673,3633,302.75,12,883.4083333333332,586.9416666666667
edf48,14,,free_viewing,,6084,3648,304.0,12,1056.0166666666667,501.2833333333333
edf48,15,,free_viewing,,6081,3873,297.9230769230769,13,958.7769230769233,540.2692307692307
edf48,16,,free_viewing,,5979,3824,347.6363636363636,11,870.4090909090909,487.02727272727276
edf48,17,,free_viewing,,5825,3715,232.1875,16,965.3124999999999,436.15000000000003
edf48,18,,free_viewing,,6107,3755,288.84615384615387,13,764.969230769231,618.4307692307693
edf48,19,English,sentence_audio,passive_dropped_agent,11101,3507,269.7692307692308,13,759.7153846153846,546.4076923076923
edf48,2,,free_viewing,,6056,3724,266.0,14,922.2142857142857,530.8071428571428
edf48,20,English,sentence_audio,passive_dropped_agent,11124,3366,336.6,10,833.9400000000002,502.25
edf48,21,English,sentence_audio,passive_dropped_agent,10925,3535,392.77777777777777,9,894.0111111111113,510.9111111111111
edf48,22,Punjabi,sentence_audio,active,10997,3283,298.45454545454544,11,822.2363636363639,654.9545454545455
edf48,23,Punjabi,sentence_audio,active,10568,3284,298.54545454545456,11,826.1090909090909,402.7545454545454
edf48,24,Punjabi,sentence_audio,active,10953,3621,241.4,15,847.3599999999999,376.59999999999997
edf48,25,Punjabi,sentence_audio,passive,10902,3520,234.66666666666666,15,841.2600000000002,605.1399999999999
edf48,26,Punjabi,sentence_audio,passive,10548,3458,384.22222222222223,9,958.8888888888889,354.4666666666667
edf48,27,Punjabi,sentence_audio,passive,11060,3350,304.54545454545456,11,846.4818181818181,480.08181818181816
edf48,28,Punjabi,sentence_audio,passive_dropped_agent,10529,3351,257.7692307692308,13,841.7307692307693,432.2153846153846
edf48,29,Punjabi,sentence_audio,passive_dropped_agent,10620,3598,359.8,10,749.97,494.39000000000016
edf48,3,,free_viewing,,5807,3543,236.2,15,901.4666666666667,720.2266666666667
edf48,30,Punjabi,sentence_audio,passive_dropped_agent,10528,3348,304.3636363636364,11,796.3727272727273,483.2181818181818
edf48,31,English,sentence_audio,active,10338,3486,290.5,12,952.3833333333332,726.8583333333332
edf48,32,English,sentence_audio,active,10800,3116,222.57142857142858,14,952.3071428571428,822.0857142857145
edf48,33,English,sentence_audio,active,10781,3507,389.6666666666667,9,856.0777777777778,434.34444444444443
edf48,34,English,sentence_audio,passive,11114,3184,289.45454545454544,11,912.5818181818183,559.3181818181819
edf48,35,English,sentence_audio,passive,10592,3338,222.53333333333333,15,959.0666666666668,573.1
edf48,36,English,sentence_audio,passive,10851,3383,260.2307692307692,13,780.553846153846,478.61538461538464
edf48,4,,free_viewing,,5715,3807,317.25,12,841.4416666666666,473.4083333333333
edf48,5,,free_viewing,,6148,3726,232.875,16,844.8562499999999,449.425
edf48,6,,free_viewing,,6059,3603,300.25,12,887.7083333333335,713.2916666666666
edf48,7,,free_viewing,,5801,3755,341.3636363636364,11,890.2363636363636,468.39090909090913
edf48,8,,free_viewing,,5726,3762,470.25,8,943.5875,733.55
edf48,9,,free_viewing,,6148,3594,359.4,10,1004.7700000000001,440.43999999999994
edf49,1,,free_viewing,,5819,3591,224.4375,16,909.7125000000001,398.04999999999995
edf49,10,,free_viewing,,5892,4312,359.3333333333333,12,979.7583333333333,399.77500000000003
edf49,11,,free_viewing,,6119,4240,265.0,16,960.4000000000001,461.31874999999997
edf49,12,,free_viewing,,6124,4246,386.0,11,975.3272727272728,550.4909090909091
edf49,13,,free_viewing,,5689,4287,329.7692307692308,13,957.3923076923077,585.4230769230769
edf49,14,,free_viewing,,5726,3994,249.625,16,876.1250000000001,662.95
edf49,15,,free_viewing,,6087,4167,297.64285714285717,14,1016.7428571428572,468.3857142857143
edf49,16,,free_viewing,,5915,4011,286.5,14,923.6142857142858,417.4214285714287
edf49,17,,free_viewing,,5776,3976,220.88888888888889,18,931.4333333333335,493.5
edf49,18,,free_viewing,,5930,3842,274.42857142857144,14,1051.3428571428572,436.9428571428571
edf49,19,Punjabi,sentence_audio,active,10613,4211,350.9166666666667,12,984.7333333333335,454.9583333333334
edf49,2,,free_viewing,,5958,4160,244.7058823529412,17,849.6235294117646,440.5941176470588
edf49,20,Punjabi,sentence_audio,active,10922,3818,254.53333333333333,15,1021.4066666666669,459.77333333333337
edf49,21,Punjabi,sentence_audio,active,10275,3961,330.0833333333333,12,1010.6333333333336,534.0166666666665
edf49,22,Punjabi,sentence_audio,passive,10391,3835,239.6875,16,886.95,466.1
edf49,23,Punjabi,sentence_audio,passive,10280,4100,273.3333333333333,15,854.8466666666666,464.81333333333333
edf49,24,Punjabi,sentence_audio,passive,11072,3608,212.23529411764707,17,950.5588235294119,525.670588235294
edf49,25,Punjabi,sentence_audio,passive_dropped_agent,11098,4030,403.0,10,1015.6300000000001,416.0
edf49,26,Punjabi,sentence_audio,passive_dropped_agent,11080,4062,338.5,12,832.2166666666668,656.475
edf49,27,Punjabi,sentence_audio,passive_dropped_agent,11042,3940,303.0769230769231,13,868.7153846153846,369.4
edf49,28,English,sentence_audio,active,10951,3869,257.93333333333334,15,893.8466666666666,689.3
edf49,29,English,sentence_audio,active,11042,4248,265.5,16,1032.95625,365.95
edf49,3,,free_viewing,,5932,4114,228.55555555555554,18,925.6888888888888,340.2888888888889
edf49,30,English,sentence_audio,active,10227,3911,279.35714285714283,14,1002.6499999999999,465.87142857142857
edf49,31,English,sentence_audio,passive,11110,4160,297.14285714285717,14,920.6285714285714,301.86428571428576
edf49,32,English,sentence_audio,passive,10992,4500,642.8571428571429,7,905.9428571428571,499.0
edf49,33,English,sentence_audio,passive,10674,3750,267.85714285714283,14,1009.2571428571429,395.37142857142857
edf49,34,English,sentence_audio,passive_dropped_agent,10465,4083,272.2,15,917.0066666666668,693.14
edf49,35,English,sentence_audio,passive_dropped_agent,10908,4180,321.53846153846155,13,995.4846153846152,756.9076923076923
edf49,36,English,sentence_audio,passive_dropped_agent,10994,4170,278.0,15,898.4866666666666,428.2666666666667
edf49,4,,free_viewing,,6134,4276,237.55555555555554,18,941.7722222222224,434.04999999999995
edf49,5,,free_viewing,,5934,4096,273.06666666666666,15,926.8466666666666,566.4600000000002
edf49,6,,free_viewing,,6144,4360,396.3636363636364,11,981.3818181818181,479.090909090909
edf49,7,,free_viewing,,6120,3976,233.88235294117646,17,975.3529411764708,492.4352941176471
edf49,8,,free_viewing,,6088,4132,243.05882352941177,17,926.5470588235295,478.5411764705882
edf49,9,,free_viewing,,5885,4179,261.1875,16,919.7687500000001,487.3875
edf50,1,,free_viewing,,5797,3918,230.47058823529412,17,801.7823529411764,802.9235294117647
edf50,10,,free_viewing,,5832,3678,204.33333333333334,18,882.338888888889,532.25
edf50,11,,free_viewing,,5738,4048,506.0,8,919.2125,536.0500000000001
edf50,12,,free_viewing,,5909,4409,2204.5,2,927.95,862.25
edf50,13,,free_viewing,,6044,3442,229.46666666666667,15,867.7066666666667,569.3133333333334
edf50,14,,free_viewing,,5776,3812,238.25,16,887.30625,543.775
edf50,15,,free_viewing,,5738,3534,321.27272727272725,11,891.1727272727272,596.5818181818181
edf50,16,,free_viewing,,5874,4094,511.75,8,934.8625,688.6625
edf50,17,,free_viewing,,5707,3651,365.1,10,1005.71,386.02000000000004
