participant_id,trial_id,TRIAL_INDEX,aoi_type,sentence,voice_id,image_id,stim_id,total_fixation_duration,mean_fixation_duration,median_fixation_duration,n_fixations,first_fixation_time,last_fixation_time,time_to_first_fixation
edf16,edf16_8,8,object,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,1818,363.6,310.0,5,1294,3910,474
edf16,edf16_8,8,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,2678,446.3333333333333,309.0,6,820,5812,0
edf16,edf16_9,9,object,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,2709,451.5,417.0,6,1067,5628,0
edf16,edf16_9,9,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,2033,677.6666666666666,770.0,3,1996,6059,929
edf17,edf17_1,1,object,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,1860,265.7142857142857,284.0,7,1018,5688,323
edf17,edf17_1,1,other,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,501,250.5,250.5,2,695,4082,0
edf17,edf17_1,1,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,2162,432.4,334.0,5,1224,5100,529
edf17,edf17_10,10,object,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,521,260.5,260.5,2,857,1400,0
edf17,edf17_10,10,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,4415,4415.0,4415.0,1,1434,5849,577
edf17,edf17_11,11,object,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,1855,463.75,243.5,4,777,3804,0
edf17,edf17_11,11,other,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,1532,218.85714285714286,226.0,7,1274,5770,497
edf17,edf17_11,11,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,1106,221.2,236.0,5,1844,5446,1067
edf17,edf17_12,12,object,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,614,307.0,307.0,2,1270,2970,488
edf17,edf17_12,12,other,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,236,236.0,236.0,1,782,1016,0
edf17,edf17_12,12,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,3317,331.7,281.0,10,1048,5775,266
edf17,edf17_13,13,object,UNDEFINEDnull,UNDEFINEDnull,IMG_13,UNDEFINEDnull,1392,232.0,238.0,6,1862,4634,1080
edf17,edf17_13,13,other,UNDEFINEDnull,UNDEFINEDnull,IMG_13,UNDEFINEDnull,1418,236.33333333333334,174.0,6,1636,4830,854
edf17,edf17_13,13,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_13,UNDEFINEDnull,1594,265.6666666666667,274.0,6,782,5714,0
edf17,edf17_14,14,object,UNDEFINEDnull,UNDEFINEDnull,IMG_10,UNDEFINEDnull,2970,1485.0,1485.0,2,1062,6054,0
edf17,edf17_14,14,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_10,UNDEFINEDnull,1936,968.0,968.0,2,1468,3422,406
edf17,edf17_15,15,object,UNDEFINEDnull,UNDEFINEDnull,IMG_18,UNDEFINEDnull,2152,1076.0,1076.0,2,2992,5176,1959
edf17,edf17_15,15,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_18,UNDEFINEDnull,2655,663.75,634.5,4,1033,6026,0
edf17,edf17_16,16,object,UNDEFINEDnull,UNDEFINEDnull,IMG_07,UNDEFINEDnull,3106,282.3636363636364,264.0,11,745,5737,0
edf17,edf17_16,16,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_07,UNDEFINEDnull,1320,264.0,198.0,5,1138,5610,393
edf17,edf17_17,17,object,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,1877,234.625,250.0,8,1026,5773,245
edf17,edf17_17,17,other,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,764,254.66666666666666,172.0,3,2150,2976,1369
edf17,edf17_17,17,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,1749,249.85714285714286,162.0,7,781,4916,0
edf17,edf17_18,18,object,UNDEFINEDnull,UNDEFINEDnull,IMG_05,UNDEFINEDnull,1893,315.5,319.5,6,2510,5849,1653
edf17,edf17_18,18,other,UNDEFINEDnull,UNDEFINEDnull,IMG_05,UNDEFINEDnull,210,210.0,210.0,1,5226,5434,4369
edf17,edf17_18,18,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_05,UNDEFINEDnull,2511,418.5,461.0,6,857,5188,0
edf17,edf17_19,19,object,exp_images/sentences/passive_child_tabla.jpg,PWA,IMG_11,STIM_83,1002,200.4,170.0,5,5616,8830,189
edf17,edf17_19,19,other,exp_images/sentences/passive_child_tabla.jpg,PWA,IMG_11,STIM_83,2179,242.11111111111111,228.0,9,5427,10278,0
edf17,edf17_19,19,subject,exp_images/sentences/passive_child_tabla.jpg,PWA,IMG_11,STIM_83,1090,363.3333333333333,416.0,3,5838,7988,411
edf17,edf17_2,2,object,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,2749,274.9,228.5,10,661,5550,0
edf17,edf17_2,2,other,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,588,196.0,150.0,3,2824,4070,2163
edf17,edf17_2,2,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,1044,208.8,188.0,5,1260,5654,599
edf17,edf17_20,20,object,exp_images/sentences/passive_boy_door.jpg,PWA,IMG_10,STIM_82,2800,466.6666666666667,348.0,6,5858,10850,0
edf17,edf17_20,20,other,exp_images/sentences/passive_boy_door.jpg,PWA,IMG_10,STIM_82,274,274.0,274.0,1,10248,10520,4390
edf17,edf17_20,20,subject,exp_images/sentences/passive_boy_door.jpg,PWA,IMG_10,STIM_82,1238,412.6666666666667,308.0,3,6270,8782,412
edf17,edf17_21,21,object,exp_images/sentences/passive_boy_bucket.jpg,PWA,IMG_09,STIM_81,3169,452.7142857142857,424.0,7,5534,10527,0
edf17,edf17_21,21,subject,exp_images/sentences/passive_boy_bucket.jpg,PWA,IMG_09,STIM_81,1374,274.8,256.0,5,5994,8408,460
edf17,edf17_22,22,object,exp_images/sentences/noagent_girl_dog.jpg,PNA,IMG_16,STIM_106,1476,369.0,241.0,4,7468,10632,1515
edf17,edf17_22,22,other,exp_images/sentences/noagent_girl_dog.jpg,PNA,IMG_16,STIM_106,2035,339.1666666666667,346.5,6,5953,10916,0
edf17,edf17_22,22,subject,exp_images/sentences/noagent_girl_dog.jpg,PNA,IMG_16,STIM_106,970,242.5,230.0,4,6410,9588,457
edf17,edf17_23,23,object,exp_images/sentences/noagent_driver_scooter.jpg,PNA,IMG_14,STIM_104,3669,244.6,238.0,15,5258,10251,0
edf17,edf17_23,23,subject,exp_images/sentences/noagent_driver_scooter.jpg,PNA,IMG_14,STIM_104,776,776.0,776.0,1,5796,6570,538
edf17,edf17_24,24,object,exp_images/sentences/noagent_artist_picture.jpg,PNA,IMG_07,STIM_97,3505,350.5,174.0,10,5397,10390,0
edf17,edf17_24,24,subject,exp_images/sentences/noagent_artist_picture.jpg,PNA,IMG_07,STIM_97,998,199.6,188.0,5,5770,9372,373
edf17,edf17_25,25,object,exp_images/sentences/Sapling.jpg,ACT,IMG_03,STIM_03,2408,401.3333333333333,411.0,6,6054,10614,431
edf17,edf17_25,25,subject,exp_images/sentences/Sapling.jpg,ACT,IMG_03,STIM_03,1967,281.0,244.0,7,5623,9652,0
edf17,edf17_26,26,object,exp_images/sentences/Frisbee.jpg,ACT,IMG_12,STIM_12,1806,451.5,354.0,4,6308,10156,793
edf17,edf17_26,26,other,exp_images/sentences/Frisbee.jpg,ACT,IMG_12,STIM_12,531,177.0,179.0,3,5515,10350,0
edf17,edf17_26,26,subject,exp_images/sentences/Frisbee.jpg,ACT,IMG_12,STIM_12,2090,348.3333333333333,378.0,6,5728,9102,213
edf17,edf17_27,27,object,exp_images/sentences/Vase.jpg,ACT,IMG_08,STIM_08,3256,465.14285714285717,223.0,7,5231,10223,0
edf17,edf17_27,27,subject,exp_images/sentences/Vase.jpg,ACT,IMG_08,STIM_08,1322,661.0,661.0,2,5622,8242,391
edf17,edf17_28,28,object,exp_images/sentences/Pushed-box-passive.jpg,PWA,IMG_05,STIM_23,1186,1186.0,1186.0,1,6850,8034,1296
edf17,edf17_28,28,subject,exp_images/sentences/Pushed-box-passive.jpg,PWA,IMG_05,STIM_23,3469,433.625,283.0,8,5554,10547,0
edf17,edf17_29,29,object,exp_images/sentences/Shrub-passive.jpg,PWA,IMG_04,STIM_22,1962,178.36363636363637,178.0,11,6074,10840,227
edf17,edf17_29,29,other,exp_images/sentences/Shrub-passive.jpg,PWA,IMG_04,STIM_22,72,72.0,72.0,1,6846,6916,999
edf17,edf17_29,29,subject,exp_images/sentences/Shrub-passive.jpg,PWA,IMG_04,STIM_22,2143,267.875,234.5,8,5847,10760,0
edf17,edf17_3,3,object,UNDEFINEDnull,UNDEFINEDnull,IMG_01,UNDEFINEDnull,1836,262.2857142857143,244.0,7,1336,4678,221
edf17,edf17_3,3,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_01,UNDEFINEDnull,2665,296.1111111111111,212.0,9,1115,6106,0
edf17,edf17_30,30,object,exp_images/sentences/Window-passive.jpg,PWA,IMG_02,STIM_20,1856,309.3333333333333,255.0,6,6554,10206,1340
edf17,edf17_30,30,other,exp_images/sentences/Window-passive.jpg,PWA,IMG_02,STIM_20,380,190.0,190.0,2,5214,8798,0
edf17,edf17_30,30,subject,exp_images/sentences/Window-passive.jpg,PWA,IMG_02,STIM_20,2252,225.2,186.0,10,5442,9240,228
edf17,edf17_31,31,object,exp_images/sentences/Dog-dug-woa.jpg,PNA,IMG_13,STIM_49,604,302.0,302.0,2,6006,6640,222
edf17,edf17_31,31,other,exp_images/sentences/Dog-dug-woa.jpg,PNA,IMG_13,STIM_49,724,241.33333333333334,242.0,3,6664,9686,880
edf17,edf17_31,31,subject,exp_images/sentences/Dog-dug-woa.jpg,PNA,IMG_13,STIM_49,2868,260.72727272727275,170.0,11,5784,10776,0
edf17,edf17_32,32,object,exp_images/sentences/Veg-woa.jpg,PNA,IMG_18,STIM_54,1358,452.6666666666667,354.0,3,6214,7616,381
edf17,edf17_32,32,other,exp_images/sentences/Veg-woa.jpg,PNA,IMG_18,STIM_54,114,114.0,114.0,1,6070,6182,237
edf17,edf17_32,32,subject,exp_images/sentences/Veg-woa.jpg,PNA,IMG_18,STIM_54,3340,1113.3333333333333,207.0,3,5833,10825,0
edf17,edf17_33,33,object,exp_images/sentences/Cake-woa.jpg,PNA,IMG_15,STIM_51,1526,254.33333333333334,265.0,6,5926,10710,209
edf17,edf17_33,33,other,exp_images/sentences/Cake-woa.jpg,PNA,IMG_15,STIM_51,179,179.0,179.0,1,5717,5894,0
edf17,edf17_33,33,subject,exp_images/sentences/Cake-woa.jpg,PNA,IMG_15,STIM_51,3040,1013.3333333333334,1074.0,3,6334,9752,617
edf17,edf17_34,34,object,exp_images/sentences/active_woman_clothes.jpg,ACT,IMG_06,STIM_60,1726,287.6666666666667,278.0,6,5756,8480,269
edf17,edf17_34,34,other,exp_images/sentences/active_woman_clothes.jpg,ACT,IMG_06,STIM_60,243,243.0,243.0,1,5487,5728,0
edf17,edf17_34,34,subject,exp_images/sentences/active_woman_clothes.jpg,ACT,IMG_06,STIM_60,2483,620.75,574.0,4,6100,10479,613
edf17,edf17_35,35,object,exp_images/sentences/active_women_letter.jpg,ACT,IMG_17,STIM_71,788,262.6666666666667,278.0,3,7218,8062,1651
edf17,edf17_35,35,other,exp_images/sentences/active_women_letter.jpg,ACT,IMG_17,STIM_71,389,389.0,389.0,1,10170,10559,4603
edf17,edf17_35,35,subject,exp_images/sentences/active_women_letter.jpg,ACT,IMG_17,STIM_71,3449,344.9,213.0,10,5567,10136,0
edf17,edf17_36,36,object,exp_images/sentences/active_girl_lamp.jpg,ACT,IMG_01,STIM_55,1321,330.25,324.0,4,5472,10199,266
edf17,edf17_36,36,subject,exp_images/sentences/active_girl_lamp.jpg,ACT,IMG_01,STIM_55,3154,315.4,278.0,10,5206,9450,0
edf17,edf17_4,4,object,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,1022,204.4,210.0,5,1286,4658,209
edf17,edf17_4,4,other,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,2505,278.3333333333333,268.0,9,1077,5954,0
edf17,edf17_4,4,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,976,488.0,488.0,2,1652,6070,575
edf17,edf17_5,5,object,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,1474,368.5,338.0,4,1368,5934,427
edf17,edf17_5,5,other,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,1073,214.6,234.0,5,941,5578,0
edf17,edf17_5,5,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,1854,264.85714285714283,280.0,7,1150,4898,209
edf17,edf17_6,6,object,UNDEFINEDnull,UNDEFINEDnull,IMG_09,UNDEFINEDnull,1449,362.25,273.0,4,1113,4350,0
edf17,edf17_6,6,other,UNDEFINEDnull,UNDEFINEDnull,IMG_09,UNDEFINEDnull,412,206.0,206.0,2,1592,4660,479
edf17,edf17_6,6,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_09,UNDEFINEDnull,2513,314.125,259.0,8,1780,6105,667
edf17,edf17_7,7,object,UNDEFINEDnull,UNDEFINEDnull,IMG_17,UNDEFINEDnull,1088,181.33333333333334,194.0,6,3200,4426,2508
edf17,edf17_7,7,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_17,UNDEFINEDnull,3594,599.0,325.0,6,692,5684,0
edf17,edf17_8,8,object,UNDEFINEDnull,UNDEFINEDnull,IMG_14,UNDEFINEDnull,3423,285.25,231.0,12,1107,6100,0
edf17,edf17_8,8,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_14,UNDEFINEDnull,1074,358.0,292.0,3,2264,5446,1157
edf17,edf17_9,9,object,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,1924,274.85714285714283,250.0,7,974,4788,256
edf17,edf17_9,9,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,2500,277.77777777777777,270.0,9,718,5710,0
edf18,edf18_1,1,object,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,2892,321.3333333333333,262.0,9,1086,5152,276
edf18,edf18_1,1,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,1552,172.44444444444446,172.0,9,810,5766,0
edf18,edf18_10,10,object,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,1467,293.4,376.0,5,1082,5751,323
edf18,edf18_10,10,other,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,1333,166.625,149.0,8,759,5540,0
edf18,edf18_10,10,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,1116,186.0,166.0,6,958,4340,199
edf18,edf18_11,11,object,UNDEFINEDnull,UNDEFINEDnull,IMG_05,UNDEFINEDnull,2340,292.5,183.0,8,1296,5708,373
edf18,edf18_11,11,other,UNDEFINEDnull,UNDEFINEDnull,IMG_05,UNDEFINEDnull,1138,284.5,258.0,4,4168,5402,3245
edf18,edf18_11,11,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_05,UNDEFINEDnull,793,198.25,151.5,4,923,4132,0
edf18,edf18_12,12,object,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,3349,304.45454545454544,166.0,11,1166,5893,265
edf18,edf18_12,12,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,835,278.3333333333333,130.0,3,901,3968,0
edf18,edf18_13,13,object,UNDEFINEDnull,UNDEFINEDnull,IMG_17,UNDEFINEDnull,744,248.0,216.0,3,1166,3342,474
edf18,edf18_13,13,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_17,UNDEFINEDnull,3558,323.45454545454544,272.0,11,692,5684,0
edf18,edf18_14,14,object,UNDEFINEDnull,UNDEFINEDnull,IMG_14,UNDEFINEDnull,3526,271.2307692307692,210.0,13,1016,6008,0
edf18,edf18_14,14,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_14,UNDEFINEDnull,912,182.4,178.0,5,3304,4740,2288
edf18,edf18_15,15,object,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,1206,241.2,218.0,5,1240,2542,407
edf18,edf18_15,15,other,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,469,156.33333333333334,100.0,3,833,5736,0
edf18,edf18_15,15,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,2720,340.0,248.0,8,1074,5826,241
edf18,edf18_16,16,object,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,3528,235.2,192.0,15,1042,5576,274
edf18,edf18_16,16,other,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,238,238.0,238.0,1,768,1004,0
edf18,edf18_16,16,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,518,172.66666666666666,174.0,3,2456,5638,1688
edf18,edf18_17,17,object,UNDEFINEDnull,UNDEFINEDnull,IMG_07,UNDEFINEDnull,2383,198.58333333333334,157.5,12,760,5653,0
edf18,edf18_17,17,other,UNDEFINEDnull,UNDEFINEDnull,IMG_07,UNDEFINEDnull,128,128.0,128.0,1,5160,5286,4400
edf18,edf18_17,17,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_07,UNDEFINEDnull,1718,214.75,183.0,8,1660,5128,900
edf18,edf18_18,18,object,UNDEFINEDnull,UNDEFINEDnull,IMG_10,UNDEFINEDnull,931,186.2,180.0,5,715,2520,0
edf18,edf18_18,18,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_10,UNDEFINEDnull,3344,257.2307692307692,160.0,13,910,5708,195
edf18,edf18_19,19,object,exp_images/sentences/noagent_child_tabla.jpg,PNA,IMG_11,STIM_101,1911,212.33333333333334,198.0,9,6388,11161,218
edf18,edf18_19,19,other,exp_images/sentences/noagent_child_tabla.jpg,PNA,IMG_11,STIM_101,966,241.5,220.0,4,6170,10772,0
edf18,edf18_19,19,subject,exp_images/sentences/noagent_child_tabla.jpg,PNA,IMG_11,STIM_101,1278,426.0,440.0,3,6766,10032,596
edf18,edf18_2,2,object,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,3232,293.8181818181818,250.0,11,1306,6080,218
edf18,edf18_2,2,other,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,336,168.0,168.0,2,1088,3270,0
edf18,edf18_2,2,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,940,470.0,470.0,2,2120,4794,1032
edf18,edf18_20,20,object,exp_images/sentences/noagent_boy_door.jpg,PNA,IMG_10,STIM_100,1786,297.6666666666667,290.0,6,5382,9824,0
edf18,edf18_20,20,subject,exp_images/sentences/noagent_boy_door.jpg,PNA,IMG_10,STIM_100,2352,294.0,267.0,8,5612,10196,230
edf18,edf18_21,21,object,exp_images/sentences/noagent_boy_bucket.jpg,PNA,IMG_09,STIM_99,1533,255.5,267.5,6,5625,9116,0
edf18,edf18_21,21,other,exp_images/sentences/noagent_boy_bucket.jpg,PNA,IMG_09,STIM_99,274,274.0,274.0,1,9808,10080,4183
edf18,edf18_21,21,subject,exp_images/sentences/noagent_boy_bucket.jpg,PNA,IMG_09,STIM_99,2428,404.6666666666667,404.0,6,6134,10618,509
edf18,edf18_22,22,object,exp_images/sentences/Fed-dog.jpg,ACT,IMG_16,STIM_16,910,227.5,202.0,4,5490,7956,0
edf18,edf18_22,22,other,exp_images/sentences/Fed-dog.jpg,ACT,IMG_16,STIM_16,104,104.0,104.0,1,6014,6116,524
edf18,edf18_22,22,subject,exp_images/sentences/Fed-dog.jpg,ACT,IMG_16,STIM_16,3071,255.91666666666666,178.5,12,5732,10483,242
edf18,edf18_23,23,object,exp_images/sentences/Washed-scooter.jpg,ACT,IMG_14,STIM_14,3643,260.2142857142857,222.5,14,5227,10220,0
edf18,edf18_23,23,subject,exp_images/sentences/Washed-scooter.jpg,ACT,IMG_14,STIM_14,560,186.66666666666666,184.0,3,8078,9806,2851
edf18,edf18_24,24,object,exp_images/sentences/Painting.jpg,ACT,IMG_07,STIM_07,3445,265.0,215.0,13,5405,10398,0
edf18,edf18_24,24,subject,exp_images/sentences/Painting.jpg,ACT,IMG_07,STIM_07,698,174.5,183.0,4,6320,9984,915
edf18,edf18_25,25,object,exp_images/sentences/Sapling-passive.jpg,PWA,IMG_03,STIM_21,1556,222.28571428571428,180.0,7,5782,9110,262
edf18,edf18_25,25,subject,exp_images/sentences/Sapling-passive.jpg,PWA,IMG_03,STIM_21,2644,330.5,277.0,8,5520,10512,0
edf18,edf18_26,26,object,exp_images/sentences/Frisbee-passive.jpg,PWA,IMG_12,STIM_30,1358,452.6666666666667,542.0,3,5798,10308,482
edf18,edf18_26,26,other,exp_images/sentences/Frisbee-passive.jpg,PWA,IMG_12,STIM_30,132,66.0,66.0,2,5316,5762,0
edf18,edf18_26,26,subject,exp_images/sentences/Frisbee-passive.jpg,PWA,IMG_12,STIM_30,2628,328.5,227.0,8,5486,9930,170
edf18,edf18_27,27,object,exp_images/sentences/Vase-passive.jpg,PWA,IMG_08,STIM_26,2790,214.6153846153846,208.0,13,5502,9790,0
edf18,edf18_27,27,subject,exp_images/sentences/Vase-passive.jpg,PWA,IMG_08,STIM_26,1278,213.0,192.0,6,6138,10400,636
edf18,edf18_28,28,object,exp_images/sentences/Pushed-box-woa.jpg,PNA,IMG_05,STIM_41,3144,524.0,368.0,6,6698,11140,551
edf18,edf18_28,28,other,exp_images/sentences/Pushed-box-woa.jpg,PNA,IMG_05,STIM_41,162,162.0,162.0,1,6350,6510,203
edf18,edf18_28,28,subject,exp_images/sentences/Pushed-box-woa.jpg,PNA,IMG_05,STIM_41,1055,211.0,173.0,5,6147,10420,0
edf18,edf18_29,29,object,exp_images/sentences/Shrub-woa.jpg,PNA,IMG_04,STIM_40,3850,296.15384615384613,246.0,13,6268,11028,205
edf18,edf18_29,29,subject,exp_images/sentences/Shrub-woa.jpg,PNA,IMG_04,STIM_40,427,142.33333333333334,173.0,3,6063,8190,0
edf18,edf18_3,3,object,UNDEFINEDnull,UNDEFINEDnull,IMG_01,UNDEFINEDnull,3741,233.8125,184.0,16,1032,5809,215
edf18,edf18_3,3,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_01,UNDEFINEDnull,601,200.33333333333334,179.0,3,817,2686,0
edf18,edf18_30,30,object,exp_images/sentences/Window-woa.jpg,PNA,IMG_02,STIM_38,1650,330.0,290.0,5,5934,10218,420
edf18,edf18_30,30,other,exp_images/sentences/Window-woa.jpg,PNA,IMG_02,STIM_38,196,196.0,196.0,1,5514,5708,0
edf18,edf18_30,30,subject,exp_images/sentences/Window-woa.jpg,PNA,IMG_02,STIM_38,2335,333.57142857142856,214.0,7,5740,10339,226
edf18,edf18_31,31,object,exp_images/sentences/active_dog_hole.jpg,ACT,IMG_13,STIM_67,2140,305.7142857142857,248.0,7,5896,8216,453
edf18,edf18_31,31,subject,exp_images/sentences/active_dog_hole.jpg,ACT,IMG_13,STIM_67,2120,353.3333333333333,195.5,6,5443,10435,0
edf18,edf18_32,32,object,exp_images/sentences/active_boy_vegetables.jpg,ACT,IMG_18,STIM_72,1932,386.4,214.0,5,6194,9746,226
edf18,edf18_32,32,other,exp_images/sentences/active_boy_vegetables.jpg,ACT,IMG_18,STIM_72,130,130.0,130.0,1,8840,8968,2872
edf18,edf18_32,32,subject,exp_images/sentences/active_boy_vegetables.jpg,ACT,IMG_18,STIM_72,2377,339.57142857142856,182.0,7,5968,10961,0
edf18,edf18_33,33,object,exp_images/sentences/active_girl_cake.jpg,ACT,IMG_15,STIM_69,3215,401.875,369.0,8,5829,10376,0
edf18,edf18_33,33,other,exp_images/sentences/active_girl_cake.jpg,ACT,IMG_15,STIM_69,154,154.0,154.0,1,6230,6382,401
edf18,edf18_33,33,subject,exp_images/sentences/active_girl_cake.jpg,ACT,IMG_15,STIM_69,795,198.75,192.5,4,8694,10821,2865
edf18,edf18_34,34,object,exp_images/sentences/passive_woman_clothes.jpg,PWA,IMG_06,STIM_78,2049,292.7142857142857,250.0,7,5259,8802,0
edf18,edf18_34,34,other,exp_images/sentences/passive_woman_clothes.jpg,PWA,IMG_06,STIM_78,86,86.0,86.0,1,8830,8914,3571
edf18,edf18_34,34,subject,exp_images/sentences/passive_woman_clothes.jpg,PWA,IMG_06,STIM_78,2544,508.8,484.0,5,5562,10252,303
edf18,edf18_35,35,object,exp_images/sentences/passive_women_letter.jpg,PWA,IMG_17,STIM_89,1190,396.6666666666667,426.0,3,7608,10070,1819
edf18,edf18_35,35,subject,exp_images/sentences/passive_women_letter.jpg,PWA,IMG_17,STIM_89,3272,297.45454545454544,306.0,11,5789,10781,0
edf18,edf18_36,36,object,exp_images/sentences/passive_girl_lamp.jpg,PWA,IMG_01,STIM_73,1728,288.0,172.0,6,6280,10692,304
edf18,edf18_36,36,subject,exp_images/sentences/passive_girl_lamp.jpg,PWA,IMG_01,STIM_73,2509,278.77777777777777,214.0,9,5976,10969,0
edf18,edf18_4,4,object,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,1636,204.5,206.0,8,950,5458,0
edf18,edf18_4,4,other,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,228,228.0,228.0,1,1360,1586,410
edf18,edf18_4,4,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,2368,296.0,280.0,8,1174,5942,224
edf18,edf18_5,5,object,UNDEFINEDnull,UNDEFINEDnull,IMG_09,UNDEFINEDnull,2552,510.4,444.0,5,1133,6125,0
edf18,edf18_5,5,other,UNDEFINEDnull,UNDEFINEDnull,IMG_09,UNDEFINEDnull,248,248.0,248.0,1,5388,5634,4255
edf18,edf18_5,5,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_09,UNDEFINEDnull,1844,307.3333333333333,264.0,6,2256,5940,1123
edf18,edf18_6,6,object,UNDEFINEDnull,UNDEFINEDnull,IMG_18,UNDEFINEDnull,1748,291.3333333333333,239.0,6,1256,3952,355
edf18,edf18_6,6,other,UNDEFINEDnull,UNDEFINEDnull,IMG_18,UNDEFINEDnull,284,142.0,142.0,2,2350,4944,1449
edf18,edf18_6,6,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_18,UNDEFINEDnull,2375,263.8888888888889,226.0,9,901,5892,0
edf18,edf18_7,7,object,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,4059,312.2307692307692,232.0,13,758,5751,0
edf18,edf18_7,7,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,572,572.0,572.0,1,2464,3034,1706
edf18,edf18_8,8,object,UNDEFINEDnull,UNDEFINEDnull,IMG_13,UNDEFINEDnull,1802,225.25,215.0,8,1440,4324,611
edf18,edf18_8,8,other,UNDEFINEDnull,UNDEFINEDnull,IMG_13,UNDEFINEDnull,602,200.66666666666666,192.0,3,1258,4540,429
