participant_id,source_file,data_file,eye_reported,eye_tracked,grouping_variables,ia_area,ia_average_fix_pupil_size,ia_bottom,ia_dwell_time,ia_dwell_time_pct,ia_dynamic,ia_end_time,ia_first_fixation_duration,ia_first_fixation_index,ia_first_fixation_previous_fix_ia,ia_first_fixation_previous_iareas,ia_first_fixation_run_index,ia_first_fixation_time,ia_first_fixation_visited_ia_count,ia_first_fixation_x,ia_first_fixation_y,ia_first_fix_progressive,ia_first_run_dwell_time,ia_first_run_end_time,ia_first_run_fixation_pct,ia_first_run_fixation_count,ia_first_run_landing_position,ia_first_run_launch_site,ia_first_run_launch_x,ia_first_run_launch_y,ia_first_run_start_time,ia_first_saccade_amplitude,ia_first_saccade_angle,ia_first_saccade_end_time,ia_first_saccade_index,ia_first_saccade_start_time,ia_fixation_pct,ia_fixation_count,ia_fsa_count_2,ia_fsa_count_3,ia_fsa_count_1,ia_fsa_duration_2,ia_fsa_duration_3,ia_fsa_duration_1,ia_group,ia_id,ia_instances_count,ia_label,ia_last_fixation_duration,ia_last_fixation_run,ia_last_fixation_time,ia_last_fixation_x,ia_last_fixation_y,ia_last_run_dwell_time,ia_last_run_end_time,ia_last_run_fixation_pct,ia_last_run_fixation_count,ia_last_run_landing_position,ia_last_run_launch_site,ia_last_run_launch_x,ia_last_run_launch_y,ia_last_run_start_time,ia_last_saccade_amplitude,ia_last_saccade_angle,ia_last_saccade_end_time,ia_last_saccade_index,ia_last_saccade_start_time,ia_left,ia_legal,ia_legal_immediate,ia_max_fix_pupil_size,ia_min_fix_pupil_size,ia_points,ia_regression_in,ia_regression_in_count,ia_regression_out,ia_regression_out_count,ia_regression_out_full,ia_regression_out_full_count,ia_regression_path_duration,ia_right,ia_run_count,ia_second_fixation_duration,ia_second_fixation_run,ia_second_fixation_time,ia_second_fixation_x,ia_second_fixation_y,ia_second_run_dwell_time,ia_second_run_end_time,ia_second_run_fixation_pct,ia_second_run_fixation_count,ia_second_run_landing_position,ia_second_run_launch_site,ia_second_run_launch_x,ia_second_run_launch_y,ia_second_run_start_time,ia_selective_regression_path_duration,ia_skip,ia_spillover,ia_start_time,ia_third_fixation_duration,ia_third_fixation_run,ia_third_fixation_time,ia_third_fixation_x,ia_third_fixation_y,ia_third_run_dwell_time,ia_third_run_end_time,ia_third_run_fixation_pct,ia_third_run_fixation_count,ia_third_run_landing_position,ia_third_run_launch_site,ia_third_run_launch_x,ia_third_run_launch_y,ia_third_run_start_time,ia_top,ia_type,interest_area_fixation_sequence,ip_end_event_matched,ip_end_time,ip_index,ip_label,ip_start_event_matched,ip_start_time,recording_session_label,reporting_method,sampling_rate,time_scale,trial_dwell_time,trial_fixation_count,trial_ia_count,trial_index,trial_label,trial_start_time,trial_total_visited_ia_count,audio,exp_id,image,image_id,language,s1_crosshair_onset_time,s1_crosshair_s_onset_time,s1_image_onset_time,s1_sentence_onset_time,sentence,session_var,stim_id,stimulus_file,tr1_crosshair_onset_time,tr1_image_onset_time,voice_id,session_type,sentence_type,trial_id
edf31,interest_area_edf31_2025_07_31_13_51.xls,edf31_2025_07_31_13_51.EDF,RIGHT,Binocular,RECORDING_SESSION,162792.0,351.83,976.0,2651,0.5693,False,,1232.0,3.0,1.0,[1],2.0,1412.0,1.0,921.5,826.5,1.0,1232.0,2642.0,0.0909,1.0,193.5,-220.3,948.3,442.5,1412.0,6.44,-96.92,1410.0,2.0,1362.0,0.5455,6,4,,1.0,1121,,98.0,,2,,o_veg_boy_cut_vegetables,547.0,2.0,5350.0,927.5,869.5,1419.0,5897.0,0.4545,5.0,235.8,-214.5,942.5,472.2,4386.0,1.08,169.65,5348.0,10.0,5330.0,728.0,1,1,370.0,334.0,,0.0,0.0,1.0,1.0,1.0,1.0,4229.0,1232.0,2,298.0,2.0,4386.0,963.8,743.4,1419.0,5897.0,0.4545,5.0,235.8,-214.5,942.5,472.2,4386.0,2651.0,0,,,224.0,2.0,4712.0,1006.5,831.5,,,,,,,,,,653.0,RECTANGLE,"[1, 2, 1, 2]",True,916641,1,all_images,True,911650,edf31_2025_07_31_13_51,Fixations,500.0,Trial Relative,4657.0,11,2,1,Trial: 1,910744,2,,,exp_images/images/boy_cut_vegetables.jpg,IMG_18,,,,,,,free_view,,,463746.0,464489.0,,free_viewing,,1
edf31,interest_area_edf31_2025_07_31_13_51.xls,edf31_2025_07_31_13_51.EDF,RIGHT,Binocular,RECORDING_SESSION,178451.0,301.6,792.0,1250,0.2724,False,,208.0,5.0,3.0,[3],2.0,2444.0,1.0,1065.1,403.7,0.0,1250.0,3926.0,0.4545,5.0,51.1,85.9,928.1,295.6,2444.0,3.16,-37.95,2442.0,4.0,2400.0,0.4545,5,4,1.0,,1042,692.0,,,2,,o_box_man_pushed_box,162.0,1.0,3766.0,1088.2,397.6,1250.0,3926.0,0.4545,5.0,51.1,85.9,928.1,295.6,2444.0,1.28,166.09,3764.0,8.0,3744.0,1014.0,0,0,314.0,291.0,,1.0,1.0,0.0,0.0,0.0,0.0,1250.0,1385.0,1,360.0,1.0,2672.0,1120.9,407.7,,,,,,,,,,1250.0,1,,,144.0,1.0,3056.0,1166.5,410.7,,,,,,,,,,311.0,RECTANGLE,"[3, 2, 3]",True,926403,1,all_images,True,921411,edf31_2025_07_31_13_51,Fixations,500.0,Trial Relative,4588.0,11,2,2,Trial: 2,920448,2,,,exp_images/images/man_pushed_box.jpg,IMG_05,,,,,,,free_view,,,473442.0,474250.0,,free_viewing,,2
edf31,interest_area_edf31_2025_07_31_13_51.xls,edf31_2025_07_31_13_51.EDF,RIGHT,Binocular,RECORDING_SESSION,189880.0,318.33,669.0,3338,0.7276,False,,277.0,1.0,,,1.0,963.0,0.0,951.3,559.6,1.0,1361.0,2398.0,0.3636,4.0,371.3,,,,963.0,,,,,,0.5455,6,1,4.0,,208,2369.0,,,3,,s_man_man_pushed_box,1285.0,2.0,4670.0,904.2,299.3,1977.0,5955.0,0.1818,2.0,340.8,-508.2,1088.2,397.6,3960.0,0.67,-173.4,4668.0,10.0,4652.0,580.0,0,0,330.0,306.0,,0.0,0.0,1.0,1.0,1.0,1.0,4588.0,984.0,2,150.0,1.0,1268.0,953.0,460.4,1977.0,5955.0,0.1818,2.0,340.8,-508.2,1088.2,397.6,3960.0,3338.0,0,,,134.0,1.0,1444.0,950.3,367.9,,,,,,,,,,199.0,RECTANGLE,"[3, 2, 3]",True,926403,1,all_images,True,921411,edf31_2025_07_31_13_51,Fixations,500.0,Trial Relative,4588.0,11,2,2,Trial: 2,920448,2,,,exp_images/images/man_pushed_box.jpg,IMG_05,,,,,,,free_view,,,473442.0,474250.0,,free_viewing,,2
edf31,interest_area_edf31_2025_07_31_13_51.xls,edf31_2025_07_31_13_51.EDF,RIGHT,Binocular,RECORDING_SESSION,131575.0,331.0,659.0,1676,0.3655,False,,128.0,5.0,,[3],3.0,1858.0,1.0,812.0,477.2,0.0,1676.0,3610.0,0.2857,4.0,199.0,-283.4,896.4,681.5,1858.0,4.09,113.7,1856.0,5.0,1816.0,0.2857,4,3,1.0,,1548,274.0,,,2,,s_girl_girl_fed_dog,154.0,1.0,3458.0,855.3,540.8,1676.0,3610.0,0.2857,4.0,199.0,-283.4,896.4,681.5,1858.0,3.32,-77.86,3456.0,8.0,3418.0,613.0,0,0,334.0,328.0,,0.0,0.0,0.0,0.0,0.0,0.0,1676.0,890.0,1,212.0,1.0,2008.0,788.3,423.5,,,,,,,,,,1676.0,1,,,1182.0,1.0,2236.0,797.9,382.7,,,,,,,,,,184.0,RECTANGLE,"[3, 0, 2, 3, 0, 3]",True,935888,1,all_images,True,930896,edf31_2025_07_31_13_51,Fixations,500.0,Trial Relative,4586.0,14,2,3,Trial: 3,930178,2,,,exp_images/images/girl_fed_dog.jpg,IMG_16,,,,,,,free_view,,,483172.0,483735.0,,free_viewing,,3
edf31,interest_area_edf31_2025_07_31_13_51.xls,edf31_2025_07_31_13_51.EDF,RIGHT,Binocular,RECORDING_SESSION,75046.5,319.4,,1586,0.3458,False,,304.0,1.0,,,1.0,754.0,0.0,966.4,538.3,1.0,466.0,1254.0,0.1429,2.0,103.4,,,,754.0,0.88,46.08,752.0,,644.0,0.3571,5,0,2.0,,0,770.0,,,3,,o_dog_girl_fed_dog,238.0,3.0,5472.0,954.1,759.1,238.0,5710.0,0.0714,1.0,91.1,-78.8,941.8,826.4,5472.0,1.0,80.17,5470.0,14.0,5450.0,,0,0,343.0,295.0,"962.0,513.0 863.0,769.0 1008.0,801.0 1191.0,883.0 1290.0,780.0 962.0,511.0 ",0.0,0.0,0.0,0.0,0.0,0.0,3262.0,,3,162.0,1.0,1094.0,936.4,684.7,882.0,4542.0,0.1429,2.0,60.7,7.7,855.3,540.8,3642.0,1586.0,0,,,274.0,2.0,3642.0,923.7,652.3,238.0,5710.0,0.0714,1.0,91.1,-78.8,941.8,826.4,5472.0,,FREEHAND,"[3, 0, 2, 3, 0, 3]",True,935888,1,all_images,True,930896,edf31_2025_07_31_13_51,Fixations,500.0,Trial Relative,4586.0,14,2,3,Trial: 3,930178,2,,,exp_images/images/girl_fed_dog.jpg,IMG_16,,,,,,,free_view,,,483172.0,483735.0,,free_viewing,,3
edf31,interest_area_edf31_2025_07_31_13_51.xls,edf31_2025_07_31_13_51.EDF,RIGHT,Binocular,RECORDING_SESSION,137246.0,300.57,,2066,0.4581,False,,306.0,2.0,3.0,[3],2.0,1106.0,1.0,810.9,675.7,0.0,636.0,1760.0,0.1053,2.0,276.9,-416.8,950.8,554.0,1106.0,3.53,-141.47,1104.0,1.0,1064.0,0.3684,7,5,0.0,,1650,0.0,,,2,,o_tree_girl_plant_tree,174.0,2.0,5312.0,615.4,831.8,1430.0,5484.0,0.2632,5.0,284.2,-465.4,999.4,427.5,3952.0,1.29,-118.93,5310.0,16.0,5290.0,,0,0,320.0,279.0,"537.0,375.0 747.0,386.0 929.0,702.0 799.0,835.0 551.0,835.0 534.0,377.0 ",1.0,2.0,0.0,0.0,0.0,0.0,636.0,,2,330.0,1.0,1432.0,804.2,741.3,1430.0,5484.0,0.2632,5.0,284.2,-465.4,999.4,427.5,3952.0,636.0,1,,,110.0,2.0,3952.0,818.2,563.6,,,,,,,,,,,FREEHAND,"[3, 2, 0, 3, 2, 0]",True,945477,1,all_images,True,940485,edf31_2025_07_31_13_51,Fixations,500.0,Trial Relative,4510.0,19,2,4,Trial: 4,939670,2,,,exp_images/images/girl_plant_tree.jpg,IMG_03,,,,,,,free_view,,,492669.0,493324.0,,free_viewing,,4
edf31,interest_area_edf31_2025_07_31_13_51.xls,edf31_2025_07_31_13_51.EDF,RIGHT,Binocular,RECORDING_SESSION,127012.5,276.83,,1275,0.2827,False,,249.0,1.0,,,1.0,815.0,0.0,950.8,554.0,1.0,249.0,1062.0,0.0526,1.0,155.8,,,,815.0,,,,,,0.3158,6,2,4.0,,416,876.0,,,3,,s_girl_girl_plant_tree,190.0,2.0,3712.0,999.4,427.5,1026.0,3900.0,0.2632,5.0,144.0,-185.8,980.8,873.8,2802.0,0.94,9.04,3710.0,11.0,3692.0,,0,0,291.0,268.0,"795.0,366.0 1032.0,696.0 1287.0,593.0 1003.0,168.0 795.0,362.0 ",0.0,0.0,1.0,2.0,1.0,2.0,3341.0,,2,150.0,2.0,2802.0,939.0,517.3,1026.0,3900.0,0.2632,5.0,144.0,-185.8,980.8,873.8,2802.0,1275.0,0,,,376.0,2.0,2970.0,960.8,455.3,,,,,,,,,,,FREEHAND,"[3, 2, 0, 3, 2, 0]",True,945477,1,all_images,True,940485,edf31_2025_07_31_13_51,Fixations,500.0,Trial Relative,4510.0,19,2,4,Trial: 4,939670,2,,,exp_images/images/girl_plant_tree.jpg,IMG_03,,,,,,,free_view,,,492669.0,493324.0,,free_viewing,,4
edf31,interest_area_edf31_2025_07_31_13_51.xls,edf31_2025_07_31_13_51.EDF,RIGHT,Binocular,RECORDING_SESSION,115830.0,301.09,874.0,3436,0.7866,False,,357.0,1.0,,,1.0,777.0,0.0,944.4,555.3,1.0,357.0,1132.0,0.0833,1.0,202.4,,,,777.0,,,,,,0.9167,11,9,1.0,,2919,932.0,,,2,,o_clothes_woman_folded_clothes,131.0,2.0,5638.0,857.2,677.9,3079.0,5769.0,0.8333,10.0,209.3,-239.3,981.3,353.2,2154.0,0.82,39.76,5636.0,11.0,5618.0,742.0,1,1,315.0,267.0,,1.0,1.0,0.0,0.0,0.0,0.0,357.0,1072.0,2,160.0,2.0,2154.0,951.3,732.1,3079.0,5769.0,0.8333,10.0,209.3,-239.3,981.3,353.2,2154.0,357.0,0,932.0,,900.0,2.0,2340.0,872.6,754.5,,,,,,,,,,523.0,RECTANGLE,"[2, 3, 2]",True,955059,1,all_images,True,950067,edf31_2025_07_31_13_51,Fixations,500.0,Trial Relative,4368.0,12,2,5,Trial: 5,949290,2,,,exp_images/images/women_fold_clothes.jpg,IMG_06,,,,,,,free_view,,,502291.0,502907.0,,free_viewing,,5
edf31,interest_area_edf31_2025_07_31_13_51.xls,edf31_2025_07_31_13_51.EDF,RIGHT,Binocular,RECORDING_SESSION,138567.71,274.0,505.0,932,0.2134,False,,932.0,2.0,2.0,[2],2.0,1174.0,1.0,981.3,353.2,1.0,932.0,2104.0,0.0833,1.0,178.15,-141.25,944.4,555.3,1174.0,3.91,81.67,1172.0,1.0,1134.0,0.0833,1,1,0.0,,160,0.0,,,3,,s_woman_woman_folded_clothes,932.0,1.0,1174.0,981.3,353.2,932.0,2104.0,0.0833,1.0,178.15,-141.25,944.4,555.3,1174.0,3.91,81.67,1172.0,1.0,1134.0,803.0,1,1,274.0,274.0,,0.0,0.0,1.0,1.0,1.0,1.0,4011.0,1173.0,1,,,,,,,,,,,,,,,932.0,0,,,,,,,,,,,,,,,,,131.0,RECTANGLE,"[2, 3, 2]",True,955059,1,all_images,True,950067,edf31_2025_07_31_13_51,Fixations,500.0,Trial Relative,4368.0,12,2,5,Trial: 5,949290,2,,,exp_images/images/women_fold_clothes.jpg,IMG_06,,,,,,,free_view,,,502291.0,502907.0,,free_viewing,,5
edf31,interest_area_edf31_2025_07_31_13_51.xls,edf31_2025_07_31_13_51.EDF,RIGHT,Binocular,RECORDING_SESSION,138902.0,360.75,930.0,1838,0.411,False,,1096.0,8.0,3.0,[3],2.0,3308.0,1.0,1064.3,624.1,0.0,1838.0,5222.0,0.2667,4.0,147.3,-35.3,952.3,359.1,3308.0,3.63,-54.34,3306.0,7.0,3110.0,0.2667,4,3,0.0,,742,0.0,,,2,,o_letter_woman_read_letter,212.0,1.0,5012.0,950.4,846.8,1838.0,5222.0,0.2667,4.0,147.3,-35.3,952.3,359.1,3308.0,0.88,-146.56,5010.0,10.0,4992.0,917.0,0,0,381.0,323.0,,1.0,1.0,0.0,0.0,0.0,0.0,1838.0,1315.0,1,262.0,1.0,4428.0,1070.9,711.9,,,,,,,,,,1838.0,1,,,268.0,1.0,4724.0,988.6,820.8,,,,,,,,,,581.0,RECTANGLE,"[3, 2, 0, 3, 0, 3]",True,964912,1,all_images,True,959920,edf31_2025_07_31_13_51,Fixations,500.0,Trial Relative,4472.0,15,2,6,Trial: 6,958888,2,,,exp_images/images/women_read_letter.jpg,IMG_17,,,,,,,free_view,,,511883.0,512759.0,,free_viewing,,6
edf31,interest_area_edf31_2025_07_31_13_51.xls,edf31_2025_07_31_13_51.EDF,RIGHT,Binocular,RECORDING_SESSION,354023.5,324.0,,2238,0.5004,False,,306.0,1.0,,,1.0,1032.0,0.0,898.0,558.2,1.0,1952.0,3108.0,0.4667,7.0,326.0,,,,1032.0,,,,,,0.6,9,1,6.0,,1096,1646.0,,,3,,s_woman_woman_read_letter,134.0,3.0,5890.0,928.1,524.4,134.0,6024.0,0.0667,1.0,356.1,-326.5,898.5,641.9,5890.0,2.07,75.76,5888.0,14.0,5862.0,,0,0,367.0,293.0,"1148.0,545.0 1141.0,119.0 630.0,102.0 572.0,96.0 580.0,898.0 871.0,899.0 865.0,559.0 1148.0,554.0 1148.0,539.0 ",0.0,0.0,1.0,1.0,1.0,1.0,4076.0,,3,144.0,1.0,1362.0,921.7,492.1,152.0,5588.0,0.0667,1.0,228.2,-314.7,886.7,889.1,5438.0,2238.0,0,,,602.0,1.0,1528.0,952.9,448.2,134.0,6024.0,0.0667,1.0,356.1,-326.5,898.5,641.9,5890.0,,FREEHAND,"[3, 2, 0, 3, 0, 3]",True,964912,1,all_images,True,959920,edf31_2025_07_31_13_51,Fixations,500.0,Trial Relative,4472.0,15,2,6,Trial: 6,958888,2,,,exp_images/images/women_read_letter.jpg,IMG_17,,,,,,,free_view,,,511883.0,512759.0,,free_viewing,,6
edf31,interest_area_edf31_2025_07_31_13_51.xls,edf31_2025_07_31_13_51.EDF,RIGHT,Binocular,RECORDING_SESSION,191100.0,324.92,1027.0,3208,0.7376,False,,140.0,2.0,3.0,[3],2.0,1276.0,1.0,819.2,547.2,0.0,1236.0,2592.0,0.2778,5.0,227.2,-351.4,943.4,552.0,1276.0,2.71,179.18,1274.0,1.0,1242.0,0.6667,12,10,1.0,,2798,100.0,,,2,,o_lamp_girl_light_lamp,100.0,2.0,5906.0,729.5,649.1,1972.0,6006.0,0.3889,7.0,178.8,-413.8,1005.8,614.0,3792.0,2.3,89.65,5904.0,17.0,5876.0,592.0,0,0,351.0,307.0,,1.0,2.0,0.0,0.0,0.0,0.0,1236.0,886.0,2,460.0,1.0,1440.0,749.3,514.6,1972.0,6006.0,0.3889,7.0,178.8,-413.8,1005.8,614.0,3792.0,1236.0,1,,,226.0,1.0,1920.0,716.8,533.8,,,,,,,,,,377.0,RECTANGLE,"[3, 2, 3, 2]",True,974716,1,all_images,True,969723,edf31_2025_07_31_13_51,Fixations,500.0,Trial Relative,4349.0,18,2,7,Trial: 7,968710,2,,,exp_images/images/girl_lighted_lamp.jpg,IMG_01,,,,,,,free_view,,,521705.0,522563.0,,free_viewing,,7
edf31,interest_area_edf31_2025_07_31_13_51.xls,edf31_2025_07_31_13_51.EDF,RIGHT,Binocular,RECORDING_SESSION,242195.0,298.5,940.0,1141,0.2624,False,,229.0,1.0,,,1.0,1013.0,0.0,943.4,552.0,1.0,229.0,1240.0,0.0556,1.0,26.4,,,,1013.0,,,,,,0.3333,6,2,4.0,,410,812.0,,,3,,s_girl_girl_lit_lamp,204.0,2.0,3466.0,1005.8,614.0,912.0,3668.0,0.2778,5.0,4.7,203.6,713.4,567.8,2648.0,0.98,-74.86,3464.0,10.0,3444.0,917.0,0,0,313.0,284.0,,0.0,0.0,1.0,2.0,1.0,2.0,4349.0,1212.0,2,100.0,2.0,2648.0,921.7,368.6,912.0,3668.0,0.2778,5.0,4.7,203.6,713.4,567.8,2648.0,1141.0,0,,,150.0,2.0,2774.0,997.5,323.4,,,,,,,,,,119.0,RECTANGLE,"[3, 2, 3, 2]",True,974716,1,all_images,True,969723,edf31_2025_07_31_13_51,Fixations,500.0,Trial Relative,4349.0,18,2,7,Trial: 7,968710,2,,,exp_images/images/girl_lighted_lamp.jpg,IMG_01,,,,,,,free_view,,,521705.0,522563.0,,free_viewing,,7
edf31,interest_area_edf31_2025_07_31_13_51.xls,edf31_2025_07_31_13_51.EDF,RIGHT,Binocular,RECORDING_SESSION,99081.0,305.0,562.0,676,0.1567,False,,450.0,6.0,3.0,[3],2.0,2210.0,1.0,757.0,378.6,0.0,676.0,2902.0,0.1176,2.0,218.0,-399.5,938.5,378.4,2210.0,3.51,177.26,2208.0,5.0,2164.0,0.1176,2,1,1.0,,226,234.0,,,2,,s_boy_boy_broke_vase,226.0,1.0,2678.0,722.7,374.5,676.0,2902.0,0.1176,2.0,218.0,-399.5,938.5,378.4,2210.0,0.71,169.92,2676.0,6.0,2660.0,539.0,0,0,305.0,305.0,,1.0,1.0,0.0,0.0,0.0,0.0,676.0,842.0,1,226.0,1.0,2678.0,722.7,374.5,,,,,,,,,,676.0,1,,,,,,,,,,,,,,,,,235.0,RECTANGLE,"[3, 2, 3]",True,984250,1,all_images,True,979257,edf31_2025_07_31_13_51,Fixations,500.0,Trial Relative,4313.0,17,2,8,Trial: 8,978530,2,,,exp_images/images/boy_broke_vase.jpg,IMG_08,,,,,,,free_view,,,531521.0,532097.0,,free_viewing,,8
edf31,interest_area_edf31_2025_07_31_13_51.xls,edf31_2025_07_31_13_51.EDF,RIGHT,Binocular,RECORDING_SESSION,133227.0,291.93,662.0,3637,0.8433,False,,127.0,1.0,,,1.0,727.0,0.0,938.4,543.7,1.0,1341.0,2162.0,0.2941,5.0,91.4,,,,727.0,,,,,,0.8824,15,1,13.0,,450,3276.0,,,3,,o_vase_boy_broke_vase,32.0,2.0,5688.0,946.4,606.1,2296.0,5720.0,0.5882,10.0,13.0,124.3,722.7,374.5,2942.0,1.46,-179.38,5686.0,16.0,5664.0,847.0,0,0,316.0,269.0,,0.0,0.0,1.0,1.0,1.0,1.0,4313.0,1186.0,2,218.0,1.0,878.0,870.4,516.2,2296.0,5720.0,0.5882,10.0,13.0,124.3,722.7,374.5,2942.0,3637.0,0,,,430.0,1.0,1120.0,924.2,568.7,,,,,,,,,,269.0,RECTANGLE,"[3, 2, 3]",True,984250,1,all_images,True,979257,edf31_2025_07_31_13_51,Fixations,500.0,Trial Relative,4313.0,17,2,8,Trial: 8,978530,2,,,exp_images/images/boy_broke_vase.jpg,IMG_08,,,,,,,free_view,,,531521.0,532097.0,,free_viewing,,8
edf31,interest_area_edf31_2025_07_31_13_51.xls,edf31_2025_07_31_13_51.EDF,RIGHT,Binocular,RECORDING_SESSION,178891.0,317.0,820.0,808,0.185,False,,648.0,3.0,,,2.0,1234.0,0.0,1098.7,357.1,1.0,648.0,1880.0,0.0667,1.0,118.7,46.2,933.8,488.7,1234.0,3.94,35.21,1232.0,2.0,1186.0,0.1333,2,0,1.0,,0,280.0,,,2,,s_child_child_throw_frisbee,160.0,2.0,5522.0,1029.4,768.2,160.0,5680.0,0.0667,1.0,49.4,69.8,910.2,838.7,5522.0,1.69,51.26,5520.0,13.0,5496.0,980.0,1,1,318.0,316.0,,0.0,0.0,0.0,0.0,0.0,0.0,648.0,1269.0,2,160.0,2.0,5522.0,1029.4,768.2,160.0,5680.0,0.0667,1.0,49.4,69.8,910.2,838.7,5522.0,648.0,0,280.0,,,,,,,,,,,,,,,,201.0,RECTANGLE,"[0, 2, 3, 0, 3, 0, 2, 0]",True,993838,1,all_images,True,988846,edf31_2025_07_31_13_51,Fixations,500.0,Trial Relative,4368.0,15,2,9,Trial: 9,988058,2,,,exp_images/images/child_throw_frisbee.jpg,IMG_12,,,,,,,free_view,,,541051.0,541686.0,,free_viewing,,9
edf31,interest_area_edf31_2025_07_31_13_51.xls,edf31_2025_07_31_13_51.EDF,RIGHT,Binocular,RECORDING_SESSION,69687.0,345.83,423.0,2330,0.5334,False,,280.0,4.0,2.0,[2],3.0,2104.0,1.0,723.1,268.4,1.0,1160.0,3280.0,0.1333,2.0,103.1,-478.7,1098.7,357.1,2104.0,7.01,163.06,2102.0,3.0,1882.0,0.4,6,0,4.0,,0,1926.0,,,3,,o_frisbee_child_throw_frisbee,144.0,2.0,4608.0,877.4,362.5,1170.0,4750.0,0.2667,4.0,190.1,-155.1,775.1,461.3,3508.0,1.22,-10.39,4606.0,9.0,4584.0,620.0,1,1,362.0,320.0,,0.0,0.0,0.0,0.0,0.0,0.0,2490.0,881.0,2,880.0,1.0,2402.0,744.5,264.6,1170.0,4750.0,0.2667,4.0,190.1,-155.1,775.1,461.3,3508.0,2330.0,0,,,124.0,2.0,3508.0,810.1,420.6,,,,,,,,,,156.0,RECTANGLE,"[0, 2, 3, 0, 3, 0, 2, 0]",True,993838,1,all_images,True,988846,edf31_2025_07_31_13_51,Fixations,500.0,Trial Relative,4368.0,15,2,9,Trial: 9,988058,2,,,exp_images/images/child_throw_frisbee.jpg,IMG_12,,,,,,,free_view,,,541051.0,541686.0,,free_viewing,,9
edf31,interest_area_edf31_2025_07_31_13_51.xls,edf31_2025_07_31_13_51.EDF,RIGHT,Binocular,RECORDING_SESSION,104496.0,262.0,440.0,518,0.1204,False,,164.0,17.0,3.0,[3],7.0,4714.0,1.0,967.1,281.1,0.0,518.0,5252.0,0.0952,2.0,128.1,81.8,757.2,641.7,4714.0,8.06,59.18,4712.0,16.0,4656.0,0.0952,2,1,1.0,,354,372.0,,,2,,s_child_child_play_tabla,354.0,1.0,4900.0,1007.0,306.0,518.0,5252.0,0.0952,2.0,128.1,81.8,757.2,641.7,4714.0,1.03,-18.01,4898.0,17.0,4878.0,839.0,0,0,267.0,257.0,,1.0,1.0,0.0,0.0,0.0,0.0,518.0,1175.0,1,354.0,1.0,4900.0,1007.0,306.0,,,,,,,,,,518.0,1,,,,,,,,,,,,,,,,,129.0,RECTANGLE,"[0, 3, 0, 3, 0, 3, 2, 3]",True,1003753,1,all_images,True,998761,edf31_2025_07_31_13_51,Fixations,500.0,Trial Relative,4301.0,21,2,10,Trial: 10,997636,2,,,exp_images/images/child_play_tabla.jpg,IMG_11,,,,,,,free_view,,,550638.0,551601.0,,free_viewing,,10
edf31,interest_area_edf31_2025_07_31_13_51.xls,edf31_2025_07_31_13_51.EDF,RIGHT,Binocular,RECORDING_SESSION,177100.0,287.64,1001.0,2592,0.6027,False,,88.0,3.0,,,2.0,1490.0,0.0,860.9,511.1,1.0,88.0,1576.0,0.0476,1.0,317.9,-421.5,964.5,466.8,1490.0,2.38,-158.86,1488.0,2.0,1458.0,0.6667,14,1,10.0,,164,1724.0,,,3,,o_tabla_child_play_tabla,110.0,4.0,5978.0,847.8,610.5,626.0,6086.0,0.1429,3.0,193.9,-464.0,1007.0,306.0,5284.0,1.47,22.09,5976.0,20.0,5824.0,543.0,0,0,303.0,264.0,,0.0,0.0,1.0,1.0,1.0,1.0,3110.0,893.0,4,268.0,2.0,1760.0,751.8,601.4,1162.0,3028.0,0.2381,5.0,208.8,-359.6,902.6,463.1,1760.0,2592.0,0,,,174.0,2.0,2066.0,727.7,783.0,716.0,4654.0,0.2381,5.0,334.0,-395.5,938.5,824.6,3854.0,495.0,RECTANGLE,"[0, 3, 0, 3, 0, 3, 2, 3]",True,1003753,1,all_images,True,998761,edf31_2025_07_31_13_51,Fixations,500.0,Trial Relative,4301.0,21,2,10,Trial: 10,997636,2,,,exp_images/images/child_play_tabla.jpg,IMG_11,,,,,,,free_view,,,550638.0,551601.0,,free_viewing,,10
edf31,interest_area_edf31_2025_07_31_13_51.xls,edf31_2025_07_31_13_51.EDF,RIGHT,Binocular,RECORDING_SESSION,177285.0,280.12,924.0,1955,0.4989,False,,164.0,1.0,,,1.0,1014.0,0.0,940.3,554.6,1.0,1102.0,2158.0,0.1429,3.0,257.3,,,,1014.0,,,,,,0.381,8,6,1.0,,1647,194.0,,,2,,s_girl_girl_opened_window,225.0,2.0,5782.0,816.0,547.4,853.0,6007.0,0.2381,5.0,248.5,-491.6,1174.6,402.8,4628.0,3.68,74.94,5780.0,20.0,5738.0,683.0,1,1,309.0,265.0,,1.0,1.0,0.0,0.0,0.0,0.0,1102.0,948.0,2,164.0,1.0,1202.0,885.1,508.9,853.0,6007.0,0.2381,5.0,248.5,-491.6,1174.6,402.8,4628.0,1102.0,0,194.0,,774.0,1.0,1386.0,872.6,435.9,,,,,,,,,,255.0,RECTANGLE,"[2, 3, 2]",True,1013559,1,all_images,True,1008566,edf31_2025_07_31_13_51,Fixations,500.0,Trial Relative,3919.0,21,2,11,Trial: 11,1007552,2,,,exp_images/images/girl_opened_window.jpg,IMG_02,,,,,,,free_view,,,560545.0,561406.0,,free_viewing,,11
